DATA;TIPODATA;TIPO;ATIVADO
23/11/2022 13:12;ATIVADO
23/11/2022 13:12;DESATIVADO
23/11/2022 13:22;ATIVADO
23/11/2022 13:23;DESATIVADO
23/11/2022 13:49;ATIVADO
23/11/2022 13:56;DESATIVADO
23/11/2022 13:57;ATIVADO
23/11/2022 13:57;DESATIVADO
23/11/2022 13:59;ATIVADO
23/11/2022 13:59;DESATIVADO
23/11/2022 14:08;ATIVADO
